filename,true_label,predicted_label,probability_class_0,probability_class_1,probability_class_2,probability_class_3,probability_class_4,probability_class_5,probability_class_6
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025661.jpg,2,1,0.24017233,0.32031593,0.16704844,0.011728234,0.24087313,0.01933505,0.0005268744
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027850.jpg,2,0,0.4264718,0.21182925,0.11515812,0.0014825555,0.22530738,0.01929391,0.00045699073
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029068.jpg,2,2,0.07780208,0.19718264,0.5932424,0.010671903,0.014335521,0.10323805,0.003527407
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025984.jpg,2,5,0.0070939483,0.16647294,0.13685548,0.0037778846,0.0734481,0.6039363,0.008415352
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032417.jpg,2,2,0.006070402,0.00034657662,0.9850211,0.0012123131,0.0019722397,0.005070698,0.00030663755
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027310.jpg,2,2,0.03940912,0.0069186073,0.36592296,0.007489257,0.3189548,0.2584147,0.0028905836
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025937.jpg,2,2,0.0014995192,0.00013864311,0.96924835,0.00028443488,0.009346735,0.018503858,0.0009784626
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027828.jpg,2,4,0.0014093717,0.012563615,0.35388452,0.0009309747,0.46241146,0.15493302,0.013867072
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0030698.jpg,2,2,0.0012579183,0.0016003996,0.8443086,0.00040459962,0.016145347,0.13566825,0.0006149169
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0024981.jpg,2,5,0.0051310435,0.018166479,0.058878567,0.00018552798,0.40799507,0.50866294,0.0009803803
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027053.jpg,2,2,0.01752079,0.006056918,0.38115826,0.0012246162,0.24813135,0.34407377,0.0018343352
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025819.jpg,2,2,0.01891772,0.008586565,0.67309177,0.0033042794,0.17741798,0.11838356,0.00029808332
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032013.jpg,2,2,0.049374722,0.0029692573,0.6566842,0.0027616762,0.10354807,0.18452159,0.00014046225
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025099.jpg,2,2,0.0042418987,0.034278832,0.8685875,0.001023231,0.013581202,0.07598178,0.0023054818
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029289.jpg,2,5,0.00047892358,0.00037354883,0.005627822,0.00021308137,0.12891717,0.8620432,0.0023461964
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032283.jpg,2,5,0.010068323,0.0014812779,0.21998662,0.0024491448,0.16631615,0.5994157,0.0002827253
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0031624.jpg,2,2,0.002424067,0.0013182289,0.80149883,0.00078441564,0.013689163,0.17251238,0.0077728434
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029060.jpg,2,2,0.008869308,0.006337638,0.534596,0.0036524627,0.086103186,0.35991696,0.000524404
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032306.jpg,2,2,0.017646361,9.6668075e-05,0.9059164,0.0022970208,0.019447897,0.054559603,3.605335e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027957.jpg,2,5,0.0027500626,0.0006823541,0.093425296,0.002638994,0.0625703,0.83603173,0.001901262
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032382.jpg,2,2,0.01851831,0.15486299,0.55617684,0.0015280748,0.08240392,0.18461315,0.0018967589
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029674.jpg,2,2,0.051088694,0.0059390925,0.5060301,0.004450642,0.045121174,0.38486284,0.002507533
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0024623.jpg,2,2,0.0014235465,0.0018259865,0.98130804,0.00013541094,0.007844028,0.0069822106,0.0004807598
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032929.jpg,2,0,0.44590545,0.087079324,0.30017453,0.031930413,0.115098275,0.018756699,0.001055288
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0033900.jpg,2,2,0.0056384928,0.012318088,0.5437498,0.0050399997,0.3061401,0.12569468,0.0014188227
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0030276.jpg,2,2,0.033106465,0.068293,0.81926787,0.00048912386,0.07345673,0.0036106429,0.0017762455
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0033465.jpg,2,2,0.0070103575,0.000109288434,0.7490784,0.00084539683,0.15726319,0.08563465,5.880132e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029683.jpg,2,4,0.0062973257,0.00023229516,0.078002505,0.000926163,0.71764797,0.19674705,0.0001467194
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032514.jpg,2,2,0.019391103,0.0041422998,0.48807797,0.0014540991,0.33064952,0.1558021,0.00048288138
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0033910.jpg,2,4,0.011590105,0.0662117,0.12450772,0.005599689,0.45175135,0.33716062,0.0031787674
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0033212.jpg,2,2,0.0017373071,0.0076818527,0.9018461,0.0008003423,0.06062692,0.02623661,0.0010708737
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0033601.jpg,2,2,0.0005111948,0.0010012686,0.8928177,0.0002462526,0.031343944,0.07250598,0.0015736648
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0033677.jpg,2,2,0.008914,0.0010992126,0.5584845,0.0030938773,0.13904968,0.28858808,0.00077060563
