filename,true_label,predicted_label,probability_class_0,probability_class_1,probability_class_2,probability_class_3,probability_class_4,probability_class_5,probability_class_6
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025661.jpg,2,0,0.40761122,0.28741348,0.16051824,0.04798885,0.04132154,0.05423229,0.0009143507
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027850.jpg,2,1,0.033112917,0.4720268,0.15334041,0.00065419375,0.06958549,0.27092972,0.00035048038
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029068.jpg,2,1,0.07095034,0.6244066,0.26870814,0.003505424,0.0035394374,0.012531132,0.016358932
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025984.jpg,2,5,0.0044435253,0.0479692,0.28559256,0.00059562497,0.060449105,0.60070807,0.00024188131
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032417.jpg,2,2,0.0006284621,0.00010215076,0.97233045,4.3287524e-05,0.010435886,0.013352787,0.0031069056
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027310.jpg,2,5,0.0007323464,0.013122527,0.3868984,0.0029544635,0.016615186,0.57607603,0.0036010894
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025937.jpg,2,2,0.038923666,0.05804668,0.81620616,0.0054420824,0.007869773,0.062425505,0.011086238
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027828.jpg,2,5,0.0027036327,0.010841548,0.39845055,0.00017384271,0.039452787,0.5466512,0.001726522
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0030698.jpg,2,2,0.00088291615,0.0052477666,0.49246213,0.00031414838,0.08115679,0.41757765,0.0023585602
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0024981.jpg,2,4,0.0016885251,0.0020244154,0.018376295,0.00058916234,0.68959755,0.28764227,8.176655e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027053.jpg,2,5,0.0021910453,0.019590998,0.35515133,0.000649902,0.1897384,0.43047434,0.0022039253
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025819.jpg,2,2,0.0027296643,0.005292493,0.60426635,0.024345739,0.051656652,0.31115052,0.0005586453
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032013.jpg,2,2,0.0034759007,0.007071641,0.97632027,0.0032135176,0.0005769792,0.009326117,1.5623697e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025099.jpg,2,2,0.0003691433,0.01711075,0.6942063,9.7745964e-05,0.10078397,0.1853516,0.0020804927
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029289.jpg,2,5,0.00012312454,0.00015836243,0.014844631,0.00010561382,0.06500449,0.9191189,0.0006449019
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032283.jpg,2,5,0.0064288685,0.007564367,0.097039,0.0023732889,0.0384055,0.8477565,0.00043246316
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0031624.jpg,2,2,0.000119721975,0.0002220114,0.92149705,5.731453e-05,0.008807009,0.06834333,0.0009536038
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029060.jpg,2,2,0.021426754,0.01430108,0.6375827,0.010609442,0.1290288,0.18656157,0.0004895983
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032306.jpg,2,2,0.035629533,0.0010774933,0.86099154,0.030497361,0.0052492255,0.06642443,0.00013049686
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027957.jpg,2,5,0.0012315407,0.0025081967,0.21267654,0.0048937434,0.08552505,0.6806863,0.012478648
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032382.jpg,2,2,0.009875378,0.064608656,0.6023965,0.0021579838,0.0742317,0.24635205,0.00037770075
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029674.jpg,2,5,0.0015344704,8.3217725e-05,0.061466485,0.001497088,0.016962782,0.9182368,0.00021923361
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0024623.jpg,2,2,0.0010491078,0.00029078682,0.9623176,0.00011783502,0.034834724,0.0013158534,7.413158e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032929.jpg,2,2,0.038839553,0.016356668,0.7879718,0.00069855805,0.14447169,0.011585931,7.584617e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0033900.jpg,2,4,0.000750251,0.006655504,0.086644396,0.00041685178,0.7982676,0.10699228,0.00027313834
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0030276.jpg,2,2,0.019487064,0.15435235,0.8095653,0.0012198542,0.0144423675,0.0009191322,1.3980903e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0033465.jpg,2,5,3.8539776e-05,3.5448288e-06,0.26973352,0.00052701525,0.07365505,0.65603966,2.6639327e-06
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029683.jpg,2,4,0.002068644,0.00048560568,0.20669904,9.643639e-05,0.52834827,0.26227716,2.4858635e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032514.jpg,2,5,0.008657765,0.044873983,0.16266227,0.034637637,0.08433072,0.6643738,0.0004638941
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0033910.jpg,2,1,0.043264855,0.35401285,0.10576736,0.01762649,0.34084767,0.13742962,0.0010510959
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0033212.jpg,2,2,0.0022914286,0.0022018764,0.92713386,0.00016870686,0.031675287,0.027803883,0.008725055
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0033601.jpg,2,2,0.0006880853,0.0020963952,0.8910615,1.74736e-05,0.04989817,0.055914406,0.0003239588
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0033677.jpg,2,2,0.0014449866,0.0002455924,0.9352572,0.006605805,0.01675612,0.039681304,9.0127705e-06
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0033262.jpg,2,2,0.0016382637,0.00518308,0.75507754,0.0035841386,0.014007929,0.22032775,0.00018126637
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032570.jpg,2,2,0.035243645,0.0014409173,0.727145,0.0028061033,0.05997935,0.16886245,0.004522595
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0033264.jpg,2,4,0.0072106756,0.0011093498,0.24967265,7.8460405e-05,0.71828,0.023630023,1.8826402e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032665.jpg,2,4,6.842504e-05,0.0053157685,0.18893218,2.9317136e-05,0.5548886,0.24018188,0.010583869
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0033587.jpg,2,4,4.8418755e-05,6.305752e-05,0.05263449,0.0002650235,0.7545509,0.19238037,5.7710473e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032675.jpg,2,5,0.00045367624,0.00043277995,0.3762303,0.00031386493,0.16227973,0.46002477,0.00026489174
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0033449.jpg,2,2,0.24973497,0.0030012254,0.3368777,0.014760115,0.25215724,0.14339924,6.9486196e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0033758.jpg,2,2,0.00067094405,0.008531601,0.844654,0.0006685613,0.059877034,0.081802465,0.0037953448
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032876.jpg,2,2,0.00032099514,0.0017883619,0.9137244,1.1179388e-05,0.00088684214,0.08128646,0.0019816377
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025157.jpg,2,0,0.5013561,0.027039073,0.3159375,0.0010196484,0.0029783475,0.15166326,6.107679e-06
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0026060.jpg,2,2,0.083176,0.003536148,0.8821018,0.011341403,0.009319481,0.0072203525,0.0033048089
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029394.jpg,2,5,0.00137729,2.6817179e-05,0.06849521,0.0010024131,0.07888629,0.85020906,2.9182945e-06
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0026844.jpg,2,2,0.26000932,0.15968889,0.42949647,0.012313216,0.097159795,0.02463148,0.016700821
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027374.jpg,2,2,0.004594285,0.1574788,0.61391586,0.0026336855,0.1060625,0.10442453,0.0108903535
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025507.jpg,2,2,0.0042385515,0.0032449064,0.60423416,0.0003065731,0.3559967,0.03197872,4.2747146e-07
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0028336.jpg,2,2,0.0987943,0.13507773,0.48300025,0.025907142,0.0506194,0.2063448,0.00025642128
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025838.jpg,2,4,0.016561786,0.0008057629,0.1979766,0.021692319,0.67942476,0.08343163,0.000107173386
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027780.jpg,2,4,0.04399849,0.002094603,0.34574357,0.0041606175,0.5206305,0.08336764,4.6077707e-06
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0024592.jpg,2,2,0.00035865154,0.0056710998,0.9132929,0.004020219,0.03949419,0.035298396,0.0018645758
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0030721.jpg,2,1,0.044223636,0.5456952,0.16332363,0.0023628962,0.01341805,0.10677776,0.12419881
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032168.jpg,2,2,0.0037803734,0.00037377936,0.9548766,0.00051301287,0.01942043,0.020988911,4.6958525e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0024505.jpg,2,2,0.039552033,0.00085067755,0.91169524,0.00044380932,0.026029779,0.021427551,9.90679e-07
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0024626.jpg,2,2,0.16795905,0.104701184,0.5786243,0.0027785583,0.06055031,0.08533798,4.853592e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0024971.jpg,2,2,0.19374521,0.16584405,0.41646853,0.0022975274,0.1667489,0.05471836,0.00017741694
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025485.jpg,2,2,0.030256547,0.0007442176,0.8396421,0.0068353815,0.0034073577,0.119110644,3.6580998e-06
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0028856.jpg,2,5,0.013138967,0.05335054,0.31366366,0.0021254078,0.119478986,0.49819434,4.8090595e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0030095.jpg,2,2,0.049508445,0.004964768,0.9255819,0.0004257303,0.006883951,0.012633221,1.97745e-06
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0024883.jpg,2,5,5.7096346e-05,0.0006593785,0.0055669905,0.0023934767,0.07103862,0.9202041,8.040013e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027295.jpg,2,2,0.014350359,0.004470853,0.7494986,0.03283971,0.019772887,0.17890957,0.00015803156
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032156.jpg,2,2,0.0028538036,0.0058105323,0.8189102,0.002708304,0.13784105,0.03178077,9.53845e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0030783.jpg,2,2,0.018127372,0.000417807,0.7330515,0.00025757987,0.2248419,0.02308166,0.00022216242
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0030459.jpg,2,2,0.0020280771,0.001165575,0.96860933,0.0003245739,0.026930097,0.00094220723,2.7242848e-07
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0026861.jpg,2,2,0.017266825,0.015154643,0.52340794,0.0001614356,0.42607057,0.017923951,1.4653286e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0030208.jpg,2,2,0.124869026,0.097664945,0.71617764,0.035884235,0.0053720004,0.019983998,4.8177542e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0030723.jpg,2,2,0.37296122,0.031485915,0.5827602,0.00056393625,0.010375547,0.0017604766,9.2611306e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027969.jpg,2,2,0.0018840736,4.1830142e-05,0.65221137,0.00024871016,0.0041494844,0.34116235,0.00030223618
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0031851.jpg,2,4,0.37471,0.012722236,0.11167726,0.00034725407,0.4919637,0.008392269,0.00018727816
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029420.jpg,2,2,0.048476517,0.0009961847,0.65880257,0.002004807,0.18668349,0.10303543,9.87484e-07
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0024381.jpg,2,2,0.03530777,0.0024508939,0.9340472,9.370181e-05,0.02647757,0.001582751,4.007292e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029991.jpg,2,1,0.07627813,0.88536894,0.024491578,0.009197231,0.0019269704,0.002473538,0.00026355888
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0031168.jpg,2,0,0.60653424,0.17911404,0.18076244,0.0029898891,0.025607549,0.0049419045,4.994622e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0024547.jpg,2,2,0.0030841033,0.002511181,0.53138894,0.001547296,0.36994013,0.09152572,2.6183654e-06
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029897.jpg,2,2,0.016027657,0.021434736,0.91856307,0.0023748954,0.008633183,0.02942714,0.0035392859
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027006.jpg,2,5,0.07742827,0.044023808,0.19593987,0.039154258,0.034423232,0.6084924,0.00053826696
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0028881.jpg,2,2,0.06887557,0.14349914,0.5610046,0.016723841,0.19975926,0.009063808,0.0010738126
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029311.jpg,2,2,0.009629396,0.015836274,0.60625863,0.00032727007,0.0021529542,0.3657899,5.5352157e-06
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025973.jpg,2,2,0.07190622,0.03370584,0.70388186,0.0033283795,0.15112974,0.036034666,1.3383461e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0031580.jpg,2,2,0.011516564,0.0062238807,0.56501037,0.023491647,0.252981,0.14074096,3.554169e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0028389.jpg,2,2,0.0045044087,0.023334514,0.77793884,0.013249512,0.01536579,0.16558148,2.538526e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0028750.jpg,2,2,0.017701553,1.60365e-05,0.9197671,0.0003060906,0.059956934,0.002252017,2.7945197e-07
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0026378.jpg,2,2,0.0076325894,9.441472e-05,0.96294147,8.1851926e-05,0.004405078,0.02484366,9.355078e-07
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0030683.jpg,2,2,0.014885037,0.04222484,0.75856805,0.0004828002,0.010021773,0.1730442,0.00077337783
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025883.jpg,2,2,0.0015060088,0.085834354,0.78868484,0.003905297,0.031117434,0.062912755,0.026039382
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0031050.jpg,2,2,0.22298831,0.011374586,0.6078541,0.020491153,0.04258093,0.0945305,0.00018034579
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0026316.jpg,2,5,0.0008485647,0.0018338213,0.025948491,0.002957299,0.2263227,0.7420754,1.3755253e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0031522.jpg,2,2,0.02772035,0.29548863,0.385381,0.016892832,0.13098037,0.13048536,0.013051453
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032024.jpg,2,0,0.61672896,0.14265253,0.22207272,0.011829269,0.0022069616,0.0045083174,1.1931329e-06
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025374.jpg,2,2,0.0018602671,0.0016843018,0.97025406,8.552342e-05,0.01683564,0.009177783,0.00010236369
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0026365.jpg,2,5,0.028515102,0.069457866,0.23594569,0.0012721962,0.050193377,0.61434084,0.00027497104
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0028656.jpg,2,5,0.0043215035,0.0047064447,0.12651575,0.022194274,0.05355861,0.7886885,1.4975691e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0031716.jpg,2,1,0.112632595,0.4325348,0.34593365,0.021210555,0.07156372,0.015906611,0.0002180765
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027893.jpg,2,2,0.005630765,0.00013923497,0.84233594,0.0048419437,0.057291403,0.089747295,1.330757e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0030318.jpg,2,2,0.003981154,0.0023435242,0.97009003,4.8308182e-05,0.0025161402,0.021020323,4.930727e-07
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0028749.jpg,2,2,0.029335132,0.0003793589,0.7466211,0.0030476258,0.17549463,0.045109488,1.2756477e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0026961.jpg,2,2,0.0033415926,0.0002518368,0.7761312,0.00097493123,0.15779714,0.06149938,3.868864e-06
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025040.jpg,2,5,0.0008885037,0.0021540222,0.1332506,0.0011378254,0.10839113,0.7540493,0.00012857317
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0026704.jpg,2,2,0.024526378,0.0019279221,0.8082964,0.008572347,0.017216353,0.13945593,4.6206474e-06
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029302.jpg,2,2,0.10271899,0.0002560467,0.57048637,0.0011367607,0.04025661,0.28513753,7.647353e-06
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0030310.jpg,2,2,0.013194066,0.0005691135,0.81951636,0.00097378273,0.121403515,0.04434291,2.4907695e-07
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0028229.jpg,2,2,0.06410496,0.009436014,0.81640804,0.010491287,0.06860871,0.030009279,0.00094175263
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025068.jpg,2,0,0.59582233,0.009709545,0.034725036,0.0002774677,0.35836437,0.0010987471,2.4837366e-06
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0028943.jpg,2,2,0.05432977,0.011330365,0.5632991,0.00016051625,0.360498,0.009691569,0.0006906408
