filename,true_label,predicted_label,probability_class_0,probability_class_1,probability_class_2,probability_class_3,probability_class_4,probability_class_5,probability_class_6
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025661.jpg,2,2,7.7065044e-05,0.11327916,0.84510994,9.2307897e-07,0.03552476,0.0060065268,1.5914202e-06
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027850.jpg,2,2,0.0012507885,0.0057623656,0.991322,1.8708963e-08,6.016342e-05,0.0016047457,2.4714396e-08
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029068.jpg,2,2,0.06069006,0.00011627779,0.9380281,8.236957e-06,2.6872645e-05,0.0010742894,5.6172903e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025984.jpg,2,4,0.00025531102,0.022911998,0.08759442,1.5725047e-05,0.84474945,0.04385107,0.0006220059
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032417.jpg,2,2,1.4840535e-07,7.0189863e-09,0.9999901,7.141281e-08,4.5750184e-07,8.855496e-06,3.430693e-07
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027310.jpg,2,2,0.0002514041,5.0808586e-07,0.78267205,0.0009690879,4.4038694e-05,0.21606208,7.644575e-07
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025937.jpg,2,2,3.6656156e-06,0.00087377237,0.99912065,7.850814e-07,4.3136652e-07,7.701786e-07,9.074739e-09
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027828.jpg,2,2,3.8563468e-07,2.390401e-07,0.91483194,3.3250987e-07,0.00020173563,0.084965155,3.3560644e-07
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0030698.jpg,2,2,1.9879856e-06,2.6499242e-07,0.99851876,8.5469786e-08,9.121348e-06,0.0014558041,1.4001298e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0024981.jpg,2,2,0.040940724,1.6833494e-05,0.8864477,9.565415e-07,0.06893033,0.003652521,1.0858762e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027053.jpg,2,2,1.6731932e-05,2.84729e-06,0.75889415,3.1431065e-07,0.00013209043,0.24094559,8.295484e-06
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025819.jpg,2,2,0.0026006917,7.1432686e-07,0.9973779,2.2103146e-09,1.9772378e-05,9.319742e-07,1.851009e-08
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032013.jpg,2,2,6.270407e-05,8.935185e-07,0.99991024,5.910092e-10,2.6112413e-05,1.8674294e-08,2.8437936e-08
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025099.jpg,2,2,7.87161e-06,2.688338e-07,0.99891794,2.601429e-06,2.3092981e-07,0.001063057,8.117021e-06
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029289.jpg,2,5,3.1343507e-08,3.5425126e-07,0.004555021,3.023225e-07,0.0014543699,0.99360293,0.00038688534
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032283.jpg,2,2,0.002334117,0.0017497189,0.99286145,0.000104005936,0.0028198678,0.00013067604,1.4108893e-07
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0031624.jpg,2,2,3.0090405e-05,7.531582e-06,0.9715342,4.6010714e-06,1.5882159e-06,0.028418407,3.5632634e-06
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029060.jpg,2,2,0.0003942198,3.8733757e-05,0.8599216,7.689149e-06,0.08240052,0.057088155,0.0001490466
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032306.jpg,2,2,0.0020298455,0.00027869988,0.997497,1.3015972e-07,0.00018723414,3.2281102e-06,3.8132134e-06
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027957.jpg,2,5,0.00016794652,0.00025855436,0.34236395,9.029969e-06,0.01756634,0.63939786,0.00023640499
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032382.jpg,2,2,0.00012421752,0.00535242,0.7327863,5.578506e-06,0.07231574,0.18835281,0.0010629271
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029674.jpg,2,2,0.07999193,0.00022261137,0.9192481,3.9477962e-07,9.014153e-06,0.00052492187,3.0427336e-06
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0024623.jpg,2,2,7.8537107e-07,1.0848798e-05,0.99992025,1.5813317e-08,2.4861487e-07,6.781353e-05,5.8315583e-09
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032929.jpg,2,4,0.026429148,2.6695654e-05,0.3421575,1.7510509e-07,0.6312324,0.0001346227,1.9452978e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0033900.jpg,2,2,1.639124e-05,4.7812557e-07,0.9860007,6.272157e-06,0.012663603,0.0013124032,1.6293968e-07
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0030276.jpg,2,2,4.2187753e-06,0.0014128736,0.9950052,1.1791398e-05,4.6354203e-06,0.0035611216,9.77528e-08
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0033465.jpg,2,2,4.6308874e-06,1.036773e-08,0.85854685,4.4670156e-08,0.13991913,0.0015291952,7.987594e-08
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029683.jpg,2,4,1.5917644e-07,1.9679975e-07,0.24240723,6.655409e-07,0.7032082,0.054383345,2.190238e-07
