filename,true_label,predicted_label,probability_class_0,probability_class_1,probability_class_2,probability_class_3,probability_class_4,probability_class_5,probability_class_6
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025661.jpg,2,0,0.326979,0.274064,0.19810645,0.14064382,0.029182918,0.03072293,0.00030086626
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027850.jpg,2,5,0.0026110362,0.19606857,0.055103935,0.00024557475,0.042036492,0.7037023,0.00023219617
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029068.jpg,2,1,0.012552171,0.6436938,0.26333728,0.015129085,0.011789702,0.042427767,0.011070169
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025984.jpg,2,5,0.0061311065,0.2566076,0.24207586,0.00049689796,0.04131707,0.45309073,0.00028072123
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032417.jpg,2,2,0.00019404026,3.9882558e-05,0.9993636,6.490556e-06,2.6275024e-05,0.00033724113,3.2538188e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027310.jpg,2,5,0.0015032176,0.047768746,0.41040766,0.014575675,0.09015277,0.4261825,0.009409441
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025937.jpg,2,2,0.002488831,0.0842441,0.86368155,0.0031384681,0.039427314,0.0068536033,0.0001662004
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027828.jpg,2,2,0.0014952994,0.00048119278,0.50226676,0.00013453102,0.30435133,0.18955043,0.0017204442
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0030698.jpg,2,2,2.0621417e-05,0.00036802958,0.9132335,9.831996e-06,0.0036773891,0.08261305,7.7651894e-05
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0024981.jpg,2,4,0.0009416527,0.0032878944,0.035658155,1.9861822e-05,0.6486347,0.31145152,6.1789497e-06
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027053.jpg,2,2,0.00078447576,0.0010843342,0.6296447,0.00011620167,0.050393797,0.31787324,0.000103196195
