filename,true_label,predicted_label,probability_class_0,probability_class_1,probability_class_2,probability_class_3,probability_class_4,probability_class_5,probability_class_6
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025661.jpg,2,2,0.102974124,0.1644028,0.31746787,0.022538813,0.20395997,0.16940767,0.019248798
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027850.jpg,2,4,0.08206659,0.15503749,0.23915084,0.019555124,0.34202343,0.13601008,0.026156507
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029068.jpg,2,5,0.067453384,0.24888463,0.21130705,0.026413005,0.11792771,0.27672997,0.051284257
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025984.jpg,2,5,0.034511827,0.06668947,0.14413078,0.014079011,0.104275,0.6214908,0.014823126
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032417.jpg,2,5,0.034416426,0.045882866,0.19083996,0.013913292,0.10770327,0.59502363,0.012220534
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027310.jpg,2,5,0.044134755,0.07461492,0.19389252,0.01775602,0.18471399,0.46775386,0.017133886
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025937.jpg,2,5,0.059598587,0.12370363,0.24241601,0.021647016,0.17040116,0.358902,0.023331597
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027828.jpg,2,5,0.02321616,0.0413976,0.10267625,0.01123824,0.19117953,0.61562073,0.014671589
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0030698.jpg,2,5,0.01640049,0.020185268,0.1105349,0.00817565,0.07324353,0.7627793,0.008680901
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0024981.jpg,2,5,0.04343074,0.07975765,0.21221556,0.017011732,0.23189142,0.39803928,0.017653706
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0027053.jpg,2,5,0.03743345,0.065091245,0.13272396,0.013163992,0.26559633,0.47298008,0.013011027
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025819.jpg,2,5,0.059867367,0.062994294,0.2744827,0.01666008,0.10743092,0.46945307,0.009111575
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0032013.jpg,2,5,0.04879821,0.0439201,0.21546626,0.0142454365,0.08489508,0.58513564,0.0075392947
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0025099.jpg,2,5,0.027015109,0.06732363,0.09570085,0.013846681,0.1808696,0.5909608,0.024283323
/home/share/Uni_Eval/HAM10000_clean/ISIC2018/ISIC_0029289.jpg,2,5,0.02389428,0.049842227,0.07858026,0.011488918,0.07426872,0.74931806,0.0126076015
